customer_id,subscription_type,monthly_revenue,tenure_months,country,industry,sessions_30d,sessions_90d,days_since_last_login,days_since_last_core_action,login_frequency_change,session_duration_change,ticket_count,support_sentiment,error_rate,failed_api_calls,rage_click_count,billing_page_visits,downgrade_page_visits,invoice_download_frequency,trial_expiry_days,tier_capacity_utilization,export_frequency,api_usage,api_limit_usage,seat_limit_usage,churned
CUST-000151,Enterprise,4858.58,2,US,MarTech,10,35,30,39,0.0192,-0.3011,5,-0.1341,0.0629,1,1,1,1,0,-1,0.1807,2,10,0.001,0.5177,1
CUST-000152,Starter,48.26,8,US,E-Commerce,3,35,2,3,-0.272,0.1058,1,-0.295,0.1801,0,1,5,0,1,-1,0.4809,0,306,0.0306,0.5356,0
CUST-000153,Starter,46.08,4,India,E-Commerce,3,36,0,4,0.1308,-0.1428,4,-0.0579,0.2367,1,0,1,1,0,-1,0.1372,4,127,0.0127,0.3158,0
CUST-000154,Professional,273.92,4,Australia,MarTech,2,35,3,8,0.2002,0.5119,1,-0.2423,0.0909,2,2,0,1,0,-1,0.6251,3,50,0.005,0.0579,0
CUST-000155,Enterprise,3473.53,1,US,E-Commerce,6,26,9,11,-0.0577,-0.3384,20,0.488,0.0282,2,0,20,0,0,-1,0.085,3,207,0.0207,0.1847,1
CUST-000156,Starter,54.82,1,US,Legal Tech,10,29,2,7,0.1634,0.1562,2,-0.2605,0.0211,2,0,1,0,0,-1,0.16,6,248,0.0248,0.156,1
CUST-000157,Professional,244.4,1,US,PropTech,6,38,5,9,-0.0878,-0.3518,2,0.1489,0.1123,4,0,1,1,0,-1,0.6282,1,1999,0.1999,0.3203,0
CUST-000158,Business,746.9,3,US,SaaS,7,37,3,6,0.2013,-0.0796,3,0.1217,0.1093,3,0,0,1,0,-1,0.1302,2,303,0.0303,0.1697,0
CUST-000159,Starter,37.13,10,UK,E-Commerce,13,33,0,9,0.2738,-0.0086,1,0.4783,0.0304,2,0,0,0,0,-1,0.2957,2,1714,0.1714,0.4072,0
CUST-000160,Business,803.52,12,Canada,E-Commerce,7,19,2,10,0.2696,0.2674,2,0.5357,0.2081,1,1,2,0,0,-1,0.0581,3,659,0.0659,0.5612,0
CUST-000161,Starter,35.67,2,India,FinTech,12,39,9,16,0.0354,-0.2693,3,0.3784,0.182,0,2,2,0,2,-1,0.4917,0,145,0.0145,0.6946,0
CUST-000162,Professional,260.17,9,France,MarTech,8,49,6,12,-0.312,0.1658,0,0.2412,0.0075,2,2,1,0,0,-1,0.6299,3,605,0.0605,0.1607,0
CUST-000163,Professional,296.95,7,UK,HealthTech,3,31,0,0,-0.1836,0.0047,0,-0.3195,0.0684,1,1,0,0,0,-1,0.1403,3,257,0.0257,0.1482,0
CUST-000164,Professional,174.48,3,Brazil,HR Tech,2,31,1,9,0.1785,0.0682,0,-0.3275,0.2131,2,0,0,0,2,-1,0.2926,4,432,0.0432,0.5547,0
CUST-000165,Starter,51.24,1,Germany,EdTech,1,18,7,15,0.7346,0.2396,3,-0.2383,0.4908,1,1,1,1,1,-1,0.4726,1,366,0.0366,0.8037,1
CUST-000166,Business,426.86,11,Singapore,E-Commerce,8,49,11,16,-0.1022,-0.3206,1,0.4008,0.4941,2,2,0,0,0,-1,0.758,4,1342,0.1342,0.8049,0
CUST-000167,Starter,29.69,20,France,EdTech,8,32,3,9,0.1368,0.2026,2,0.1293,0.2872,1,2,2,0,0,-1,0.2697,3,69,0.0069,0.2366,0
CUST-000168,Starter,75.07,4,US,Legal Tech,3,34,6,8,-0.1668,-0.1422,1,0.4475,0.4775,2,1,2,0,0,-1,0.076,5,293,0.0293,0.2079,1
CUST-000169,Starter,35.43,2,India,HealthTech,4,37,1,5,-0.2922,0.274,4,0.5011,0.0747,3,2,1,0,1,-1,0.9076,4,42,0.0042,0.1074,0
CUST-000170,Professional,188.16,39,US,HR Tech,4,33,2,8,-0.2029,0.0836,2,-0.1904,0.0279,1,0,1,0,1,-1,0.0629,3,147,0.0147,0.2232,0
CUST-000171,Professional,262.07,5,India,MarTech,10,35,0,0,-0.6247,-0.0524,0,0.1128,0.2408,3,0,1,0,0,-1,0.4109,3,39,0.0039,0.6413,0
CUST-000172,Starter,73.47,4,US,SaaS,10,37,10,10,0.406,-0.1475,1,0.0948,0.218,4,1,0,2,1,-1,0.2901,6,1395,0.1395,0.393,0
CUST-000173,Professional,202.88,35,US,HR Tech,10,40,3,7,-0.669,0.2058,0,-0.0311,0.1426,2,0,0,0,0,-1,0.8406,1,189,0.0189,0.1609,0
CUST-000174,Starter,57.25,30,Brazil,HR Tech,5,36,11,19,-0.0791,0.3152,0,-0.1139,0.0355,0,1,0,0,2,-1,0.11,2,760,0.076,0.7046,0
CUST-000175,Professional,232.94,10,US,SaaS,7,36,8,14,-0.3534,-0.1332,0,0.5739,0.1301,3,1,1,0,0,-1,0.446,6,690,0.069,0.1519,1
CUST-000176,Starter,77.07,12,Brazil,PropTech,2,29,12,12,-0.2653,-0.2833,0,0.1208,0.0799,0,2,1,0,0,-1,0.2305,4,75,0.0075,0.288,0
CUST-000177,Professional,219.53,4,US,MarTech,7,47,2,6,0.413,0.1736,0,0.1053,0.0927,4,1,0,0,3,-1,0.6248,0,76,0.0076,0.0559,0
CUST-000178,Starter,56.97,1,India,FinTech,15,40,1,8,0.0603,-0.3621,1,-0.2211,0.0666,1,1,1,1,1,-1,0.486,4,237,0.0237,0.6194,1
CUST-000179,Enterprise,1550.87,15,India,EdTech,17,40,25,32,-0.2896,-0.3264,0,0.3701,0.0592,0,0,0,0,0,-1,0.6215,2,420,0.042,0.3461,1
CUST-000180,Starter,33.05,1,Germany,E-Commerce,10,33,8,9,-0.1769,-0.2657,1,-0.302,0.1544,1,0,3,0,1,-1,0.3889,4,278,0.0278,0.2962,0
CUST-000181,Starter,57.86,10,US,HR Tech,12,31,12,18,-0.2296,-0.1039,0,0.282,0.037,1,1,0,0,3,-1,0.2934,3,730,0.073,0.1146,0
CUST-000182,Starter,75.81,50,US,Legal Tech,8,29,0,9,-0.0131,-0.3341,1,0.2929,0.1112,1,3,1,0,1,-1,0.479,2,383,0.0383,0.1237,0
CUST-000183,Enterprise,4533.42,54,US,SaaS,2,29,3,7,0.0519,-0.4847,1,-0.065,0.0706,1,2,2,1,0,-1,0.669,4,1067,0.1067,0.2696,0
CUST-000184,Business,988.55,4,US,EdTech,12,29,9,17,0.5687,-0.2839,3,0.2271,0.1735,4,0,0,0,0,-1,0.1725,2,448,0.0448,0.059,0
CUST-000185,Starter,55.39,17,India,HealthTech,2,25,0,2,-0.5749,0.1606,1,0.1743,0.1383,1,0,3,0,2,-1,0.5807,2,448,0.0448,0.3217,0
CUST-000186,Professional,256.59,11,Netherlands,SaaS,9,29,5,5,-0.0104,-0.3179,1,0.0843,0.1267,2,1,1,0,1,-1,0.05,1,538,0.0538,0.1342,0
CUST-000187,Business,903.24,37,Brazil,HealthTech,6,39,3,6,-0.0947,-0.0851,1,0.1052,0.0113,2,1,2,0,0,-1,0.1484,4,461,0.0461,0.3792,1
CUST-000188,Professional,228.61,5,Canada,MarTech,5,25,0,6,0.284,0.4867,3,0.1247,0.1091,4,2,0,0,1,-1,0.1768,1,473,0.0473,0.2334,0
CUST-000189,Professional,166.75,1,Australia,HR Tech,10,36,1,1,0.1064,-0.0123,1,0.152,0.1671,2,0,1,0,0,-1,0.1727,1,298,0.0298,0.5369,0
CUST-000190,Starter,52.5,3,India,Legal Tech,6,29,2,3,0.1771,0.0856,2,0.1241,0.2285,2,0,3,0,1,-1,0.1734,3,47,0.0047,0.3971,1
CUST-000191,Starter,71.9,7,US,E-Commerce,4,29,0,4,0.1035,-0.2365,3,-0.3415,0.1501,2,0,1,1,1,-1,0.3484,6,230,0.023,0.05,1
CUST-000192,Business,578.13,6,Netherlands,HealthTech,5,29,6,14,-0.2796,0.5409,3,0.0391,0.0192,1,2,0,3,2,-1,0.3835,4,731,0.0731,0.1257,1
CUST-000193,Enterprise,4733.1,28,India,EdTech,4,26,1,1,0.3634,-0.1353,3,0.206,0.0302,1,0,2,1,0,-1,0.564,5,19,0.0019,0.8547,0
CUST-000194,Professional,144.96,20,Germany,PropTech,17,42,2,5,0.2396,-0.057,1,0.1389,0.2615,0,1,2,0,0,-1,0.4825,4,586,0.0586,0.3897,0
CUST-000195,Starter,66.48,6,US,MarTech,9,27,15,17,0.2747,0.3293,2,0.4815,0.0243,0,0,1,1,1,-1,0.5614,3,1977,0.1977,0.2707,1
CUST-000196,Starter,60.53,11,UK,PropTech,9,41,4,8,0.3792,-0.0454,3,0.348,0.105,2,0,1,0,0,-1,0.462,3,286,0.0286,0.1034,0
CUST-000197,Business,848.76,1,UK,MarTech,3,28,3,7,0.1253,0.012,0,-0.2482,0.2731,2,0,0,0,1,-1,0.4779,0,119,0.0119,0.2476,0
CUST-000198,Business,661.41,41,Brazil,FinTech,12,33,9,18,0.4443,-0.0704,2,0.0333,0.0435,2,0,1,0,1,-1,0.4016,2,11,0.0011,0.1594,0
CUST-000199,Business,958.58,49,Germany,EdTech,3,29,16,17,0.1133,-0.0687,1,-0.0245,0.0509,3,0,2,1,0,-1,0.4916,2,964,0.0964,0.0711,1
CUST-000200,Business,778.48,70,UK,PropTech,5,36,0,4,-0.0657,0.0926,2,0.0983,0.0406,1,2,0,0,0,-1,0.1319,4,79,0.0079,0.1394,0
CUST-000201,Professional,156.66,36,Singapore,Legal Tech,5,26,4,12,-0.002,0.1382,2,0.0988,0.0693,0,0,0,1,0,-1,0.3326,7,22,0.0022,0.2478,0
CUST-000202,Starter,60.92,3,US,HR Tech,11,30,6,10,-0.0072,-0.1608,3,0.3446,0.3532,0,0,1,1,0,-1,0.5403,5,332,0.0332,0.6343,1
CUST-000203,Starter,43.34,1,UK,SaaS,4,36,2,11,-0.1558,-0.1915,0,0.1709,0.1939,2,1,1,0,3,-1,0.1924,2,240,0.024,0.3737,1
CUST-000204,Business,575.18,15,US,E-Commerce,3,32,10,11,0.4896,-0.1523,0,0.5922,0.074,1,0,1,0,1,-1,0.2987,2,1607,0.1607,0.165,0
CUST-000205,Professional,178.92,43,Canada,HR Tech,6,28,24,30,0.0889,-0.3503,1,0.1964,0.2557,1,0,2,1,0,-1,0.1148,3,310,0.031,0.2232,0
CUST-000206,Starter,71.62,3,Netherlands,HR Tech,5,34,20,25,0.0284,-0.3976,1,-0.2322,0.25,1,2,1,0,0,-1,0.1876,6,902,0.0902,0.4938,0
CUST-000207,Starter,54.01,1,US,MarTech,6,25,2,8,0.1165,0.0743,3,-0.0869,0.2851,1,0,2,0,1,-1,0.2654,4,1344,0.1344,0.279,0
CUST-000208,Professional,234.78,29,Brazil,Legal Tech,7,34,1,8,0.894,0.2346,3,0.3415,0.3625,2,1,0,0,2,-1,0.4905,3,101,0.0101,0.4674,0
CUST-000209,Starter,48.6,1,US,MarTech,8,37,22,31,-0.3395,0.2178,2,-0.5457,0.1016,2,0,0,0,1,-1,0.2196,4,212,0.0212,0.2378,0
CUST-000210,Starter,42.18,9,Netherlands,Other,4,39,4,8,-0.2535,-0.5955,1,-0.4384,0.1067,3,1,0,0,0,-1,0.2152,0,1283,0.1283,0.3776,0
CUST-000211,Professional,289.93,20,Canada,HealthTech,4,41,1,2,-0.4142,-0.0613,1,0.1043,0.0501,2,2,2,1,1,-1,0.4719,5,405,0.0405,0.191,1
CUST-000212,Professional,219.72,4,Australia,E-Commerce,8,24,8,14,-0.0698,-0.2755,1,0.4804,0.0795,3,1,1,0,2,-1,0.3954,2,194,0.0194,0.0886,0
CUST-000213,Professional,285.79,1,US,HealthTech,9,24,2,8,0.0737,0.0359,0,0.6228,0.2109,4,0,0,0,0,-1,0.1246,2,367,0.0367,0.2102,0
CUST-000214,Starter,39.17,26,Singapore,SaaS,3,21,2,9,-0.1396,-0.1045,1,0.0132,0.0322,2,0,0,0,0,-1,0.3129,4,656,0.0656,0.2305,0
CUST-000215,Business,487.14,17,Canada,Other,3,36,14,20,-0.1619,0.148,1,0.5243,0.0452,1,1,0,0,3,-1,0.2568,3,481,0.0481,0.0716,0
CUST-000216,Starter,71.79,80,US,EdTech,3,42,1,10,0.0427,-0.0048,1,0.1289,0.2693,1,1,1,0,1,-1,0.6132,2,1355,0.1355,0.3212,0
CUST-000217,Starter,63.05,7,Australia,SaaS,6,23,0,6,-0.1506,-0.474,1,-0.5126,0.0549,3,2,2,1,1,-1,0.7685,6,1648,0.1648,0.465,0
CUST-000218,Business,510.95,1,US,SaaS,11,36,2,10,0.0931,-0.2418,0,0.0968,0.1136,1,1,2,0,1,-1,0.5257,3,621,0.0621,0.4293,0
CUST-000219,Professional,152.87,23,Brazil,FinTech,5,28,6,13,0.3343,0.0014,1,-0.1476,0.1352,1,1,1,1,3,-1,0.3999,3,544,0.0544,0.05,0
CUST-000220,Business,879.4,13,US,E-Commerce,10,34,0,1,0.2031,0.0225,6,0.4673,0.4175,2,1,1,0,0,-1,0.4723,1,6,0.0006,0.4936,0
CUST-000221,Professional,189.77,4,India,MarTech,9,30,4,5,0.2643,-0.3514,1,0.0897,0.0047,1,2,1,0,0,-1,0.1317,2,765,0.0765,0.3942,0
CUST-000222,Professional,233.11,27,Germany,Legal Tech,13,32,6,12,0.3258,-0.3841,2,-0.4112,0.1107,1,2,2,2,2,-1,0.2325,5,346,0.0346,0.0913,0
CUST-000223,Starter,44.92,4,US,HealthTech,2,25,13,22,0.0848,0.0141,1,-0.4999,0.0835,1,0,3,0,0,-1,0.3141,4,1038,0.1038,0.607,1
CUST-000224,Starter,48.06,5,US,SaaS,3,28,1,10,-0.0476,-0.3509,1,0.0916,0.0419,3,2,3,0,1,-1,0.4961,0,1352,0.1352,0.4112,0
CUST-000225,Starter,78.54,1,US,HealthTech,2,30,11,13,-0.2317,-0.4172,1,-0.8681,0.118,0,0,1,0,2,-1,0.3801,2,230,0.023,0.682,0
CUST-000226,Starter,41.38,9,UK,HealthTech,15,40,1,1,-0.1174,-0.1113,1,-0.1073,0.1823,0,1,3,0,0,-1,0.675,1,1179,0.1179,0.7853,1
CUST-000227,Enterprise,3272.6,9,US,EdTech,13,37,7,15,-0.1571,-0.1221,1,0.1924,0.0623,3,1,1,0,0,-1,0.514,0,538,0.0538,0.2833,0
CUST-000228,Starter,71.22,13,France,E-Commerce,11,41,3,5,0.2195,-0.2196,1,-0.3228,0.1212,2,2,1,0,0,-1,0.4829,3,279,0.0279,0.3877,0
CUST-000229,Business,542.53,22,US,E-Commerce,3,38,0,0,0.104,-0.1759,1,0.4976,0.1143,4,0,1,1,1,-1,0.2134,4,26,0.0026,0.4879,0
CUST-000230,Professional,182.04,42,US,PropTech,4,28,8,13,0.209,0.0035,0,0.5764,0.0918,2,1,0,1,1,-1,0.2866,4,677,0.0677,0.3017,0
CUST-000231,Business,768.05,2,Canada,HR Tech,5,34,1,4,-0.3481,-0.18,0,-0.3067,0.2506,4,1,3,0,1,-1,0.2751,2,1118,0.1118,0.2717,1
CUST-000232,Professional,195.24,1,US,E-Commerce,8,32,1,1,0.4295,0.0177,1,-0.0192,0.1029,1,2,2,0,0,-1,0.7306,5,436,0.0436,0.5211,0
CUST-000233,Professional,190.9,1,Netherlands,HealthTech,4,31,3,6,-0.1281,-0.0951,3,0.4979,0.1094,3,1,1,0,0,-1,0.754,2,257,0.0257,0.103,0
CUST-000234,Professional,171.5,2,Brazil,MarTech,2,30,7,14,-0.33,0.0419,2,0.0995,0.2894,2,1,2,1,1,-1,0.4628,5,300,0.03,0.3818,0
CUST-000235,Starter,58.33,19,India,HealthTech,11,35,1,7,-0.1318,0.2196,3,-0.4578,0.0398,4,0,0,0,0,-1,0.6389,6,615,0.0615,0.0624,0
CUST-000236,Business,773.62,23,France,MarTech,5,33,1,1,0.7451,0.2098,0,0.0427,0.0771,2,1,0,1,1,-1,0.3229,0,110,0.011,0.0929,0
CUST-000237,Starter,61.66,27,Netherlands,PropTech,10,45,0,9,-0.1163,0.3221,1,-0.2412,0.0822,1,0,0,0,1,-1,0.05,3,114,0.0114,0.2817,0
CUST-000238,Starter,32.52,5,US,MarTech,2,22,4,12,-0.0975,0.2095,1,0.5433,0.0713,5,0,1,0,1,-1,0.6266,6,213,0.0213,0.1833,0
CUST-000239,Professional,225.21,6,US,E-Commerce,11,32,3,8,-0.0576,0.0596,3,0.3424,0.0342,3,1,2,1,1,-1,0.55,4,15,0.0015,0.1236,1
CUST-000240,Starter,76.66,11,US,EdTech,9,35,1,2,-0.0446,-0.1084,1,-0.0255,0.0684,2,1,1,0,1,-1,0.585,1,552,0.0552,0.2124,0
CUST-000241,Enterprise,3393.45,1,Australia,MarTech,7,19,0,2,-0.2344,-0.0969,2,0.1569,0.2903,1,0,0,0,2,-1,0.352,3,297,0.0297,0.3115,1
CUST-000242,Enterprise,4003.43,17,US,HealthTech,10,42,3,9,0.043,-0.2194,2,-0.4232,0.2109,2,0,2,0,0,-1,0.3791,2,1120,0.112,0.4067,1
CUST-000243,Enterprise,3448.56,74,France,Legal Tech,16,40,10,12,0.3227,0.0011,1,-0.2015,0.3245,2,1,0,1,0,-1,0.5236,4,520,0.052,0.441,1
CUST-000244,Starter,71.74,8,Singapore,E-Commerce,13,34,8,10,0.0943,0.1743,2,0.7213,0.0255,4,1,2,0,1,-1,0.5117,3,609,0.0609,0.3064,0
CUST-000245,Starter,75.48,25,Brazil,Legal Tech,8,31,13,17,-0.3333,-0.1814,0,0.1214,0.0051,3,0,3,1,1,-1,0.794,2,557,0.0557,0.1034,1
CUST-000246,Enterprise,2144.77,12,Germany,Other,16,40,0,2,-0.1033,-0.0093,3,0.472,0.0298,0,1,1,0,1,-1,0.1677,0,270,0.027,0.3781,0
CUST-000247,Professional,186.37,2,US,Other,7,38,23,25,-0.1655,-0.1693,2,0.1928,0.0024,0,0,1,0,0,-1,0.4647,5,1349,0.1349,0.2482,0
CUST-000248,Enterprise,2873.34,15,Brazil,HealthTech,6,33,2,6,0.0159,0.0523,0,0.6257,0.0285,0,0,1,0,1,-1,0.4497,3,1228,0.1228,0.1854,0
CUST-000249,Enterprise,2918.25,6,France,Other,2,28,32,36,0.3991,-0.1373,2,-0.6995,0.0557,1,1,0,1,1,-1,0.4197,4,329,0.0329,0.3804,1
CUST-000250,Business,474.31,1,US,HR Tech,5,21,2,10,-0.0447,-0.1849,3,0.0247,0.0042,0,3,1,0,2,-1,0.1485,2,755,0.0755,0.2173,0
CUST-000251,Starter,69.68,18,US,PropTech,10,32,4,4,-0.0264,-0.17,1,0.7579,0.1016,4,1,2,1,0,-1,0.7133,6,2103,0.2103,0.3853,0
CUST-000252,Starter,30.79,35,Netherlands,E-Commerce,12,35,3,3,0.5333,0.1258,1,0.4825,0.0683,5,1,5,1,0,-1,0.624,2,201,0.0201,0.1686,0
CUST-000253,Business,715.94,7,India,Legal Tech,4,36,3,11,0.2629,-0.0242,0,0.6301,0.0995,1,0,2,0,0,-1,0.2318,4,490,0.049,0.5072,0
CUST-000254,Starter,62.09,8,Australia,HealthTech,7,33,12,16,0.1722,-0.1071,2,0.0973,0.1791,4,2,1,1,1,-1,0.2472,5,421,0.0421,0.5022,0
CUST-000255,Starter,39.37,39,Brazil,HR Tech,3,28,9,12,0.5874,0.0654,2,-0.1148,0.0288,0,0,1,1,1,-1,0.7798,3,389,0.0389,0.9629,0
CUST-000256,Professional,280.17,30,France,HealthTech,10,35,33,34,0.1469,-0.1036,2,-0.3109,0.2174,2,1,0,0,0,-1,0.6118,1,1352,0.1352,0.2622,0
CUST-000257,Enterprise,4434.92,22,Germany,HR Tech,3,25,6,14,-0.596,0.2816,1,-0.3388,0.1977,1,2,2,1,0,-1,0.2595,4,67,0.0067,0.2448,0
CUST-000258,Professional,193.22,5,UK,Other,13,34,4,9,0.2498,-0.2435,0,0.4228,0.097,1,2,0,1,1,-1,0.5425,5,363,0.0363,0.0912,0
CUST-000259,Professional,181.23,43,US,Other,3,23,0,8,-0.4776,-0.0467,23,0.3053,0.2682,2,0,23,0,1,-1,0.3958,1,13,0.0013,0.6586,0
CUST-000260,Starter,40.83,3,UK,MarTech,4,28,39,43,0.1356,-0.3512,2,0.0734,0.025,2,1,1,0,2,-1,0.5682,1,184,0.0184,0.5456,1
CUST-000261,Professional,245.0,17,Canada,FinTech,12,34,5,8,-0.5141,-0.0867,1,0.3033,0.0641,2,1,2,1,0,-1,0.2059,0,562,0.0562,0.3721,0
CUST-000262,Enterprise,1961.1,1,France,HealthTech,4,20,8,14,-0.1401,-0.4199,1,0.157,0.0738,2,0,0,1,0,-1,0.3324,3,757,0.0757,0.3215,0
CUST-000263,Starter,63.01,18,Netherlands,MarTech,2,31,3,7,-0.1091,0.1866,1,0.4849,0.2871,5,1,0,0,0,-1,0.4476,1,962,0.0962,0.5872,1
CUST-000264,Professional,267.49,5,UK,E-Commerce,8,36,5,12,-0.231,0.1916,1,0.4811,0.0363,3,1,3,1,1,-1,0.3574,3,39,0.0039,0.4056,0
CUST-000265,Business,536.08,10,France,MarTech,3,36,20,27,-0.1047,0.196,5,-0.3263,0.187,3,0,1,1,0,-1,0.5851,4,102,0.0102,0.1141,0
CUST-000266,Business,918.86,7,France,SaaS,18,44,1,2,0.3098,0.0072,3,0.2095,0.2896,1,0,0,1,1,-1,0.5371,2,256,0.0256,0.1525,0
CUST-000267,Professional,105.66,3,France,Other,8,30,2,6,-0.2142,-0.22,3,-0.5675,0.4737,0,0,1,0,1,-1,0.1969,4,240,0.024,0.4565,1
CUST-000268,Business,946.67,17,India,SaaS,5,32,1,10,0.1635,-0.2001,1,0.1532,0.0798,2,0,2,0,0,-1,0.4566,1,146,0.0146,0.1541,0
CUST-000269,Starter,34.92,38,US,HealthTech,7,28,10,17,-0.2897,0.3825,1,0.3417,0.1445,0,0,0,0,1,-1,0.4696,2,1379,0.1379,0.2883,0
CUST-000270,Starter,61.29,57,Germany,Legal Tech,4,47,0,2,-0.0568,0.3589,1,-0.4255,0.173,1,1,3,0,1,-1,0.1824,4,381,0.0381,0.1313,1
CUST-000271,Business,549.05,3,US,Legal Tech,4,13,0,6,0.0972,0.0306,1,-0.0666,0.5488,1,1,1,1,0,-1,0.1692,1,535,0.0535,0.4245,0
CUST-000272,Business,900.93,22,UK,E-Commerce,18,45,2,4,-0.299,-0.1289,1,0.1038,0.1846,1,1,0,1,0,-1,0.6673,5,692,0.0692,0.2141,0
CUST-000273,Business,706.38,19,Germany,MarTech,15,39,5,10,-0.3935,0.3422,1,0.1936,0.1305,1,2,2,0,0,-1,0.2331,5,392,0.0392,0.6034,0
CUST-000274,Enterprise,1973.34,7,India,Legal Tech,4,26,3,4,0.1476,-0.1736,22,-0.0114,0.1432,1,1,12,0,1,-1,0.3856,2,896,0.0896,0.4849,0
CUST-000275,Professional,213.2,1,Singapore,HR Tech,7,38,0,5,0.3369,0.0572,3,-0.3689,0.007,4,0,2,0,0,-1,0.3786,3,2094,0.2094,0.4591,0
CUST-000276,Professional,180.58,21,France,HR Tech,2,36,22,27,-0.0237,0.338,1,0.0784,0.1942,3,0,0,0,0,-1,0.4292,3,248,0.0248,0.2073,0
CUST-000277,Business,795.87,52,Canada,E-Commerce,11,38,21,28,-0.1372,-0.2091,1,-0.5609,0.1747,2,1,4,0,0,-1,0.0882,1,515,0.0515,0.1186,1
CUST-000278,Professional,275.38,17,Germany,PropTech,7,30,2,6,0.0467,0.2073,1,0.0069,0.018,2,0,2,2,0,-1,0.1534,1,190,0.019,0.5413,0
CUST-000279,Business,644.63,10,France,Other,9,41,9,9,0.0166,0.1301,0,-0.0765,0.2947,2,2,4,0,2,-1,0.8322,1,35,0.0035,0.3379,0
CUST-000280,Business,572.93,13,US,MarTech,6,17,6,13,0.0729,-0.0099,1,0.0463,0.0031,1,1,3,2,0,-1,0.6789,4,13,0.0013,0.4835,0
CUST-000281,Business,407.71,4,US,HealthTech,4,33,1,9,-0.7585,-0.2484,0,-0.1237,0.0568,1,0,1,1,1,-1,0.4678,1,132,0.0132,0.4762,0
CUST-000282,Starter,57.74,24,UK,EdTech,2,29,2,2,-0.3207,-0.1811,0,-0.5031,0.2614,4,1,2,0,0,-1,0.1817,3,88,0.0088,0.1476,0
CUST-000283,Starter,49.11,24,Germany,EdTech,3,36,4,8,-0.2536,0.0724,0,-0.0465,0.0419,4,0,0,0,1,-1,0.05,6,640,0.064,0.6202,0
CUST-000284,Starter,47.73,2,US,EdTech,4,27,3,8,0.0453,-0.3558,2,0.4723,0.0803,3,0,1,1,0,-1,0.4502,4,311,0.0311,0.0969,0
CUST-000285,Professional,135.59,37,US,Legal Tech,3,39,2,5,0.0558,0.0327,1,0.6046,0.2058,2,2,2,0,0,-1,0.0721,3,388,0.0388,0.2113,0
CUST-000286,Starter,50.5,5,US,PropTech,7,30,11,12,0.1909,0.1353,2,1.0,0.1213,0,1,2,2,1,-1,0.5003,1,42,0.0042,0.0708,0
CUST-000287,Professional,295.89,72,Singapore,PropTech,4,24,4,8,0.0773,0.2463,2,0.7767,0.2219,2,1,2,0,1,-1,0.2327,2,9,0.0009,0.4289,0
CUST-000288,Professional,158.55,8,US,MarTech,3,24,7,10,-0.3902,-0.3496,0,-0.3788,0.0817,3,2,0,1,0,-1,0.1845,0,285,0.0285,0.4773,0
CUST-000289,Starter,58.99,3,Germany,MarTech,15,44,1,7,0.4341,0.3291,1,-0.0634,0.0524,0,1,2,0,0,-1,0.3994,2,147,0.0147,0.3677,0
CUST-000290,Professional,254.3,7,US,PropTech,4,30,5,10,0.3816,0.4238,0,0.0909,0.0402,1,0,0,0,0,-1,0.0906,4,486,0.0486,0.4903,0
CUST-000291,Starter,66.46,10,France,E-Commerce,10,33,2,4,-0.3775,0.1025,2,0.0658,0.0603,2,1,2,2,2,-1,0.05,5,358,0.0358,0.1767,1
CUST-000292,Starter,45.44,1,US,MarTech,5,29,5,13,0.0998,-0.2595,2,0.1278,0.0241,1,1,1,0,3,-1,0.8694,1,881,0.0881,0.4875,1
CUST-000293,Business,765.52,15,US,E-Commerce,9,37,10,13,-0.1786,-0.082,3,1.0,0.062,2,0,0,1,0,-1,0.1867,3,911,0.0911,0.1763,0
CUST-000294,Starter,72.56,16,Germany,SaaS,11,27,10,14,0.0417,-0.0119,3,-0.3328,0.0711,3,3,2,0,2,-1,0.5696,2,385,0.0385,0.0757,0
CUST-000295,Starter,29.77,24,US,HR Tech,2,28,3,5,0.316,0.0676,0,-0.1854,0.0682,1,0,1,0,0,-1,0.2184,2,1186,0.1186,0.2269,0
CUST-000296,Professional,186.15,1,US,Other,7,31,8,15,0.639,0.0055,1,0.7575,0.2854,0,1,4,1,1,-1,0.2225,4,1350,0.135,0.4686,0
CUST-000297,Business,533.56,14,US,MarTech,10,28,19,25,0.2254,0.0703,1,-0.1464,0.1247,0,1,1,0,0,-1,0.4138,5,140,0.014,0.613,0
CUST-000298,Starter,48.43,1,US,PropTech,6,22,6,12,0.0885,-0.0227,2,0.2574,0.2604,2,0,1,0,0,-1,0.2558,5,1897,0.1897,0.4049,0
CUST-000299,Professional,182.2,21,US,HR Tech,5,33,1,8,-0.1019,0.0663,3,0.5139,0.011,2,0,0,1,1,-1,0.7723,2,2131,0.2131,0.3135,0
CUST-000300,Starter,66.33,1,US,HR Tech,7,33,7,13,0.0546,-0.1151,3,0.2946,0.2308,2,1,1,0,3,-1,0.3738,4,33,0.0033,0.3634,1
CUST-000301,Starter,33.69,43,Australia,FinTech,12,39,0,2,0.4079,-0.0845,2,0.1767,0.054,3,1,1,0,1,-1,0.05,3,1,0.0001,0.05,0
CUST-000302,Professional,201.52,21,France,PropTech,10,26,14,16,-0.0134,-0.144,0,0.4754,0.0581,1,0,1,0,0,-1,0.2794,1,30,0.003,0.3909,1
